,price
1331816,899000
1278271,239000
1281537,798000
1271940,2250000
1304677,325000
1328089,2495000
1279108,575000
1344584,1200000
1293791,550000
1259670,1850000
1281783,1150000
1302543,899000
1337810,2399000
1308438,210800
1336128,1588000
1269149,6000000
1286181,2748000
1260651,2750000
1258173,1395000
1338275,1588848
1265423,859000
1282155,255900
1302989,799998
1289574,850000
1326821,1025000
1271129,519999
1351507,379900
1357261,445900
1268063,849999
1259946,599900
1295417,369900
1341571,639000
1304540,1599000
1263776,590000
1319386,559990
1324065,845000
1333177,640000
1263098,599990
1263715,950000
1328345,1890000
1267187,998000
1315203,600000
1291495,824990
1265998,309000
1267161,900000
1345000,479997
1330103,1049000
1327497,2209290
1329224,599000
1290182,269900
1286251,599900
1258327,424900
1346640,845000
1352258,1400000
1341560,440000
1336791,875000
1321280,532000
1332833,295000
1287012,764990
1323783,4500000
1345191,225000
1267232,900000
1297629,285000
1292040,449000
1328599,929000
1277774,394900
1352822,989000
1261895,645000
1330471,1498000
1309146,279000
1254234,3269000
1279861,975000
1329945,1438000
1327899,1395000
1307833,495000
1334617,650000
1323732,3798000
1323688,920000
1307954,710000
1262063,2599000
1343725,525900
1350935,295000
1280023,1090000
1352769,699000
1311965,209900
1278519,1995000
1261463,1488888
1317754,615000
1292295,4950000
1355857,799950
1320295,429999
1351657,380000
1307989,649000
1291482,595000
1278901,529900
1307759,435000
1285553,740000
1279719,755000
1344094,115000
1311652,579888
1257307,985000
1344513,499000
1258608,2500000
1267058,869000
1337650,1379900
1327102,1498000
1323867,2222000
1329082,585000
1356853,675000
1296794,180000
1330321,649888
1295501,500000
1270464,11995000
1304033,419000
1304915,529000
1337348,510000
1253128,779000
1270688,1999000
1259150,517000
1338737,410000
1261636,675000
1307935,595000
1278032,455000
1306687,1200000
1344259,499000
1354502,515000
1263665,789999
1276529,549999
1286886,475000
1261884,1350000
1286029,1200000
1289017,600000
1325671,1399000
1342959,299950
1280993,875000
1341319,374888
1333074,1453500
1321625,825000
1276868,750000
1311316,422000
1284827,319500
1294060,239900
1345703,550000
1347694,545900
1345026,289000
1344246,1495000
1347148,712000
1280663,695000
1334919,850000
1269339,1599000
1305252,1400000
1258280,1795000
1352841,535000
1311609,660000
1354970,283500
1286455,299000
1323369,1699000
1262058,1919000
1273161,799000
1304787,589900
1259409,565000
1289144,1050000
1348354,374900
1328205,424000
1351642,279000
1333985,995000
1354944,1379000
1296366,535000
1287796,210000
1291424,418000
1301530,750000
1290619,599000
1284375,1850000
1261424,1300000
1318131,449900
1329003,838000
1318899,680900
1345372,599000
1287067,849000
1328082,525000
1275809,527000
1258107,1775000
1351432,457900
1321334,599900
1291533,495000
1330094,1199000
1350983,854900
1338889,625000
1269297,999000
1292055,675000
1265223,779900
1351495,539000
1262840,590000
1328097,1595000
1300322,1599000
1282475,949000
1263897,899000
1276151,1098888
1297680,429900
1316846,280000
1263053,519000
1302972,1099000
1262106,8000000
1265168,1425000
1281707,869000
1333627,450000
1312880,1450000
1343174,599900
1354055,599000
1332487,2100000
1348810,1350000
1280036,878000
1275683,1400000
1352931,250000
1266286,750000
1280155,1300000
1354169,650000
1350858,899000
1322338,827000
1274487,915000
1352798,425000
1352124,1099000
1332440,1215000
1357185,338000
1282148,1700000
1261534,515000
1333165,799000
1302834,439000
1308135,1498000
1350093,1069349
1300490,525000
1318423,399000
1333930,760000
1292222,155000
1313030,430000
1307392,2895000
1336113,899000
1272539,1100000
1304590,723000
1259813,629900
1335403,1095000
1261936,1999999
1269795,1249000
1305229,1085000
1264761,1499000
1350376,599000
1257703,400000
1309041,240000
1303666,469999
1257461,2200000
1298592,199900
1319320,115000
1276610,889950
1303831,129900
1351514,459900
1262887,850000
1284228,1899000
1264789,1950000
1291953,679000
1306787,899999
1355685,559610
1276746,795000
1322144,885000
1310019,485990
1349547,550000
1270263,900000
1259394,4200000
1339331,780000
1291734,80000
1304766,799000
1336796,732990
1280106,975000
1262161,675000
1262140,629000
1342450,709000
1271176,799000
1292125,599900
1292596,485000
1284305,1399000
1319909,519900
1312976,1699000
1333014,1100000
1270002,849900
1348782,530000
1285489,1498000
1351281,285000
1274605,925000
1331970,550000
1348000,325000
1278727,379999
1290007,1095000
1270594,725000
1268761,799999
1297249,200000
1321984,2599000
1259101,1000000
1307580,1150000
1301310,330000
1321238,496990
1347528,499000
1354532,289000
1266029,995000
1264305,625000
1347083,920000
1330426,1399000
1273389,1299000
1350452,495000
1260734,849000
1312500,974990
1253242,1100000
1342755,350000
1322447,5495000
1284618,1299999
1327445,995000
1272160,12000000
1303548,469900
1309237,189999
1344499,6342000
1258230,1750000
1287810,1385000
1311712,225000
1278565,730000
1321342,725000
1308601,4995000
1260035,4195000
1355264,525000
1342021,410000
1331196,1199999
1262911,1698000
1312967,719000
1296388,1999999
1340338,499000
1262514,8000000
1293892,3695000
1290046,979900
1335190,8500000
1306257,8000000
1259270,699000
1265038,2199000
1334384,230000
1268190,12995000
1352707,449999
1297427,290000
1330762,1398000
1329029,898000
1347250,965000
1306017,885000
1343451,335000
1276360,799900
1326247,1550000
1290260,309999
1270983,849000
1303378,515000
1332590,1849000
1282369,675000
1346006,399000
1346230,305000
1353445,779900
1262354,1895000
1284932,2100000
1280334,829000
1335627,365000
1280468,450000
1312866,765000
1342085,589900
1260511,1499000
1264908,899000
1261347,2495000
1296554,2499000
1275749,1100000
1308480,59000
1341085,495000
1327268,2695000
1262984,1095000
1347523,834990
1266516,669000
1269653,1350000
1293403,8995000
1308490,210000
1309132,429000
1306014,1550000
1299991,950000
1331427,788000
1281085,730000
1278246,360000
1209525,270000
1266548,999000
1304807,525000
1336122,1485000
1325328,3995000
1349308,350000
1294290,329000
1273754,895000
1291286,299900
1316284,309000
1282546,1825000
1347422,725000
1292060,4850000
1263814,749000
1328006,998000
1332721,360000
1303896,563332
1296890,500000
1272917,850000
1334973,1450000
1287413,597000
1288100,2999900
1319488,155000
1260774,2295000
1262209,1195000
1278813,725000
1253953,49000
1348038,825000
1340259,899000
1281579,775000
1289312,575000
1323296,1599000
1300960,789995
1340221,399000
1284039,3499000
1283752,850000
1310606,125000
1350123,829900
1265754,899000
1347477,1875000
1310574,179900
1321681,677000
1315834,315000
1307950,650000
1270007,899900
1265865,580000
1351694,1099000
1283719,1499888
1349800,515000
1257819,599995
1288877,1699000
1273673,1495000
1268564,325000
1293942,1100000
1345841,449000
1301036,475000
1264097,989000
1349170,484999
1347793,622750
1331488,479000
1307804,4750000
1350888,559900
1286706,1325000
1281013,690000
1282210,915000
1276667,659000
1319905,230000
1338734,435000
1265372,545000
1282703,969500
1299436,339000
1276875,798000
1269332,798000
1279513,648000
1346857,695000
1291073,364900
1276866,799000
1307368,729000
1269968,1850000
1268702,269000
1260293,660000
1325261,798000
1267304,874500
1270690,835000
1269704,999000
1335759,715000
1310496,421990
1331018,680000
1342645,472000
1331157,3200000
1277540,430000
1273683,1300000
1331849,1189000
1347722,855000
1330099,1899950
1334618,1299950
1349003,730000
1348664,449888
1275899,859900
1261021,2775000
1258082,3500000
1267041,645000
1288483,949500
1264469,499000
1309927,369900
1355884,764900
1324202,4250000
1305827,605000
1290935,640000
1332532,419950
1329823,689000
1327123,1895000
1347249,2399000
1347748,499000
1350479,711000
1276605,325880
1332482,750000
1258370,1425000
1276502,3278000
1321853,1195000
1276959,988800
1260290,565000
1278960,399900
1295407,385000
1328959,499000
1328035,1375000
1272741,1659990
1353330,763490
1318617,1190000
1274468,899999
1289595,1350000
1265917,1295000
1257944,789900
1324341,798000
1269812,735000
1330966,1150000
1297597,515000
1320755,360000
1260969,1750000
1260243,1995000
1266459,549800
1303684,249900
1353892,870000
1275275,899999
1278068,1298000
1262021,620000
1296426,509950
1324390,7998000
1267154,879900
1318699,85000
1282740,1699000
1291034,449000
1343862,549000
1322303,675000
1340850,615000
1285651,1100000
1348956,985000
1259291,2595000
1304002,425000
1288299,649000
1302393,599000
1275486,1499900
1338350,1098000
1333217,2259000
1289411,1425000
1291041,225000
1272508,925000
1265888,799888
1285214,594000
1343450,549900
1313052,539900
1331632,469500
1261187,2095000
1300202,145000
1266023,655000
1268474,719000
1271433,424995
1321204,488125
1297947,555000
1259743,3300000
1332888,435000
1350602,667487
1278631,400000
1291640,550000
1355188,669000
1311436,402000
1306602,1299000
1323275,3980000
1336258,785000
1309989,235000
1354590,298800
1307184,895995
1350340,468000
1258627,699000
1309250,225000
1321381,1000000
1284380,2650000
1357227,1500000
1278192,365000
1323505,19988000
1306057,1830000
1317553,499990
1344154,225000
1271508,499000
1258547,785000
1312648,824900
1334394,899000
1288198,725000
1338707,561900
1356854,345500
1339155,820000
1288518,997500
1338465,519900
1209478,269999
1326939,2995000
1348962,485500
1321347,475000
1263016,929000
1339080,675000
1291316,369999
1266997,897575
1337484,2499000
1291516,1430000
1271294,917400
1284771,1479950
1262777,849000
1301081,530000
1338860,659000
1285667,889999
1342632,925000
1324245,2788000
1341216,1700000
1287411,399900
1271504,1350000
1269099,1555000
1320933,359000
1302638,529000
1284524,1199999
1269769,1749000
1344402,2695000
1273885,510000
1262416,689000
1313858,659900
1304957,868000
1288935,1895000
1266454,688000
1283293,6995000
1334288,2995000
1326268,2700000
1358255,735000
1310165,3200000
1332830,675000
1349119,365000
1342346,500000
1319085,639000
1326895,1195000
1260544,850000
1304553,850000
1298100,680000
1267018,1398000
1267449,680000
1271116,475000
1276061,329000
1282293,2099000
1331369,662000
1348801,505000
1324997,635000
1332067,4349888
1317807,499000
1313505,825000
1277751,1180000
1260826,3995000
1325593,1295000
1269988,1499000
1273921,1268000
1277396,750000
1350969,599900
1315877,200000
1313372,1195000
1336550,999000
1259644,4398000
1270622,274900
1279551,576000
1320004,1299900
1351515,440000
1272531,710000
1275303,1850000
1330208,899950
1331017,695000
1306682,815000
1302450,410000
1330709,1280000
1295267,250000
1267533,4200000
1340077,279950
1291232,535000
1296384,999990
1290175,549000
1266418,545000
1268916,849000
1347437,584900
1261910,800000
1261299,1925000
1298991,379900
1328041,1050000
1281320,829000
1338924,450000
1311744,625000
1258527,839000
1337848,999999
1292066,1395000
1273836,2195000
1331740,625000
1258519,675000
1304473,501900
1313826,1195000
1349319,799950
1354765,150000
1271475,939000
1308984,230000
1259835,5498000
1324721,1398000
1263600,1075000
1293551,3750000
1356954,850000
1253623,1100000
1311471,605000
1324017,2799000
1309743,450000
1339283,439900
1258739,1349000
1264793,675000
1338725,449000
1325407,1795000
1287086,725000
1263085,739999
1271663,600000
1286281,1698300
1307258,595999
1265747,1199000
1325143,1329000
1288875,1190000
1312233,1235000
1257454,469000
1275436,399000
1289728,479900
1257918,820000
1330152,530000
1284262,1049000
1358596,685000
1282186,419000
1291055,439900
1352040,499900
1313605,1285000
1262791,696000
1300159,515000
1324562,2200000
1311753,480000
1351379,410000
1332991,987000
1336059,898000
1274352,1175000
1295863,349900
1289040,2200000
1311439,489900
1258110,750000
1261788,2129000
1335714,699000
1343077,450000
1258846,3200000
1342553,1199900
1281295,1000000
1342044,575000
1348755,649000
1289389,989000
1311933,1400000
1309534,290000
1352251,530000
1317765,415000
1322310,1050000
1332366,1825000
1331092,579000
1345750,425000
1300381,689750
1259123,1265000
1308266,1199000
1336585,699900
1263527,2850000
1348416,625000
1275521,625000
1301968,389000
1323111,5800000
1325140,1099000
1327595,1299950
1328602,1750000
1344738,269000
1258664,929000
1328346,849000
1326557,2095000
1287431,875000
1258715,1799000
1331069,699000
1322648,1629995
1293688,1355000
1326863,2400000
1273203,1990000
1352832,629000
1321304,568755
1297147,1295000
1298071,1325000
1266980,899000
1350188,1650000
1321046,337000
1283811,557000
1316882,350000
1270798,1199000
1281122,500000
1276556,2499999
1349639,662000
1301887,399000
1293983,300000
1290688,879000
1273910,599900
1264340,1799000
1300307,629900
1295310,795000
1348257,265000
1334872,1688800
1298147,725000
1257673,655000
1282511,650000
1336067,1299000
1349292,650000
1301471,498000
1342857,399999
1331217,1988880
1292151,1650000
1291880,1799000
1337630,1998000
1305018,1350000
1269389,799999
1325292,999000
1340577,379900
1274601,2095000
1286290,899000
1326887,899000
1331507,825000
1277053,899000
1340415,329000
1257696,750000
1317401,600000
1348957,330000
1329123,549950
1342034,709900
1299103,364900
1286301,1250000
1318940,419900
